date,day,time,stadium,stadium_id,home,away,cancelled,reason,note
2022-08-13,토,18:00,수원,suwon,KT,삼성,False,정상진행,-
2022-08-14,일,17:00,수원,suwon,KT,삼성,False,정상진행,-
2022-08-16,화,18:30,수원,suwon,KT,키움,False,정상진행,-
2022-08-17,수,18:30,수원,suwon,KT,키움,False,정상진행,-
2022-08-20,토,18:00,수원,suwon,KT,KIA,False,정상진행,-
2022-08-21,일,17:00,수원,suwon,KT,KIA,False,정상진행,-
2022-08-25,목,18:30,수원,suwon,KT,SSG,False,정상진행,-
2022-08-26,금,18:30,수원,suwon,KT,SSG,False,정상진행,-
2022-08-30,화,18:30,수원,suwon,KT,두산,True,우천취소,우천취소
2022-08-31,수,18:30,수원,suwon,KT,두산,False,정상진행,-
2022-09-01,목,18:30,수원,suwon,KT,LG,False,정상진행,-
2022-09-02,금,18:30,수원,suwon,KT,LG,False,정상진행,-
2022-09-06,화,18:30,수원,suwon,KT,한화,False,정상진행,-
2022-09-07,수,18:30,수원,suwon,KT,한화,False,정상진행,-
2022-09-08,목,18:30,수원,suwon,KT,NC,False,정상진행,-
2022-09-09,금,14:00,수원,suwon,KT,NC,False,정상진행,-
2022-09-17,토,17:00,수원,suwon,KT,롯데,False,정상진행,-
2022-09-18,일,14:00,수원,suwon,KT,롯데,False,정상진행,-
2022-09-27,화,18:30,수원,suwon,KT,두산,False,정상진행,-
2022-09-28,수,18:30,수원,suwon,KT,두산,False,정상진행,-
2022-10-03,월,14:00,수원,suwon,KT,NC,True,우천취소,우천취소
2022-10-04,화,18:30,수원,suwon,KT,삼성,False,정상진행,-
2022-10-05,수,18:30,수원,suwon,KT,삼성,False,정상진행,-
2022-10-10,월,14:00,수원,suwon,KT,NC,False,정상진행,-
2023-04-01,토,14:00,수원,suwon,KT,LG,False,정상진행,-
2023-04-02,일,14:00,수원,suwon,KT,LG,False,정상진행,-
2023-04-04,화,18:30,수원,suwon,KT,KIA,True,우천취소,우천취소
2023-04-05,수,18:30,수원,suwon,KT,KIA,True,우천취소,우천취소
2023-04-06,목,18:30,수원,suwon,KT,KIA,True,우천취소,우천취소
2023-04-14,금,18:30,수원,suwon,KT,한화,False,정상진행,-
2023-04-15,토,17:00,수원,suwon,KT,한화,False,정상진행,-
2023-04-16,일,14:00,수원,suwon,KT,한화,False,정상진행,-
2023-04-18,화,18:30,수원,suwon,KT,SSG,False,정상진행,-
2023-04-19,수,18:30,수원,suwon,KT,SSG,False,정상진행,-
2023-04-20,목,18:30,수원,suwon,KT,SSG,False,정상진행,-
2023-04-28,금,18:30,수원,suwon,KT,삼성,False,정상진행,-
2023-04-29,토,17:00,수원,suwon,KT,삼성,False,정상진행,-
2023-04-30,일,14:00,수원,suwon,KT,삼성,False,정상진행,-
2023-05-09,화,18:30,수원,suwon,KT,NC,False,정상진행,-
2023-05-10,수,18:30,수원,suwon,KT,NC,False,정상진행,-
2023-05-11,목,18:30,수원,suwon,KT,NC,False,정상진행,-
2023-05-12,금,18:30,수원,suwon,KT,롯데,False,정상진행,-
2023-05-13,토,17:00,수원,suwon,KT,롯데,False,정상진행,-
2023-05-14,일,14:00,수원,suwon,KT,롯데,False,정상진행,-
2023-05-19,금,18:30,수원,suwon,KT,두산,False,정상진행,-
2023-05-20,토,17:00,수원,suwon,KT,두산,False,정상진행,-
2023-05-21,일,14:00,수원,suwon,KT,두산,False,정상진행,-
2023-05-23,화,18:30,수원,suwon,KT,키움,False,정상진행,-
2023-05-24,수,18:30,수원,suwon,KT,키움,False,정상진행,-
2023-05-25,목,18:30,수원,suwon,KT,키움,False,정상진행,-
2023-06-02,금,18:30,수원,suwon,KT,두산,False,정상진행,-
2023-06-03,토,17:00,수원,suwon,KT,두산,False,정상진행,-
2023-06-04,일,17:00,수원,suwon,KT,두산,False,정상진행,-
2023-06-09,금,18:30,수원,suwon,KT,키움,False,정상진행,-
2023-06-10,토,17:00,수원,suwon,KT,키움,False,정상진행,-
2023-06-11,일,17:00,수원,suwon,KT,키움,False,정상진행,-
2023-06-16,금,18:30,수원,suwon,KT,삼성,False,정상진행,-
2023-06-17,토,17:00,수원,suwon,KT,삼성,False,정상진행,-
2023-06-18,일,17:00,수원,suwon,KT,삼성,False,정상진행,-
2023-06-20,화,18:30,수원,suwon,KT,롯데,False,정상진행,-
2023-06-21,수,18:30,수원,suwon,KT,롯데,False,정상진행,-
2023-06-22,목,18:30,수원,suwon,KT,롯데,False,정상진행,-
2023-06-30,금,18:30,수원,suwon,KT,NC,False,정상진행,-
2023-07-01,토,18:00,수원,suwon,KT,NC,False,정상진행,-
2023-07-02,일,17:00,수원,suwon,KT,NC,False,정상진행,-
2023-07-07,금,18:30,수원,suwon,KT,KIA,False,정상진행,-
2023-07-08,토,18:00,수원,suwon,KT,KIA,False,정상진행,-
2023-07-09,일,17:00,수원,suwon,KT,KIA,False,정상진행,-
2023-07-25,화,18:30,수원,suwon,KT,LG,False,정상진행,-
2023-07-26,수,18:30,수원,suwon,KT,LG,False,정상진행,-
2023-07-27,목,18:30,수원,suwon,KT,LG,False,정상진행,-
2023-08-01,화,18:30,수원,suwon,KT,SSG,False,정상진행,-
2023-08-02,수,18:30,수원,suwon,KT,SSG,False,정상진행,-
2023-08-03,목,18:30,수원,suwon,KT,SSG,False,정상진행,-
2023-08-08,화,18:30,수원,suwon,KT,한화,False,정상진행,-
2023-08-09,수,18:30,수원,suwon,KT,한화,False,정상진행,-
2023-08-10,목,18:30,수원,suwon,KT,한화,True,우천취소,우천취소
2023-08-11,금,18:30,수원,suwon,KT,NC,False,정상진행,-
2023-08-12,토,18:00,수원,suwon,KT,NC,False,정상진행,-
2023-08-13,일,17:00,수원,suwon,KT,NC,False,정상진행,-
2023-08-22,화,18:30,수원,suwon,KT,KIA,False,정상진행,-
2023-08-23,수,18:30,수원,suwon,KT,KIA,True,우천취소,우천취소
2023-08-24,목,18:30,수원,suwon,KT,KIA,False,정상진행,-
2023-08-29,화,18:30,수원,suwon,KT,삼성,True,우천취소,우천취소
2023-08-30,수,18:30,수원,suwon,KT,삼성,True,우천취소,우천취소
2023-08-31,목,18:30,수원,suwon,KT,삼성,False,정상진행,-
2023-09-05,화,18:30,수원,suwon,KT,LG,False,정상진행,-
2023-09-06,수,18:30,수원,suwon,KT,LG,False,정상진행,-
2023-09-07,목,18:30,수원,suwon,KT,LG,False,정상진행,-
2023-09-08,금,18:30,수원,suwon,KT,SSG,False,정상진행,-
2023-09-09,토,17:00,수원,suwon,KT,SSG,False,정상진행,-
2023-09-10,일,14:00,수원,suwon,KT,SSG,False,정상진행,-
2023-09-19,화,18:30,수원,suwon,KT,삼성,False,정상진행,-
2023-09-20,수,18:30,수원,suwon,KT,LG,True,우천취소,우천취소
2023-09-21,목,18:30,수원,suwon,KT,롯데,False,정상진행,-
2023-10-01,일,14:00,수원,suwon,KT,키움,False,정상진행,-
2023-10-02,월,14:00,수원,suwon,KT,LG,False,정상진행,-
